"Country","amount","Total through 2014","Total Grants through 2014","Country","cowcode","grant","recipient","Subgrantee","Prevention","protection","prosecution","research","Regional?","research","Regional?","recipient","Government",367,"name","Total Grants through 2014"
"Micronesia","$0",,,"Micronesia",987,0,,,,,,,,0,,,,,"Micronesia",
"Micronesia","$0",,,"Micronesia",987,0,,,,,,,,0,,,,,"Micronesia",
"Micronesia","$0",,,"Micronesia",987,0,,,,,,,,0,,,,,"Micronesia",
"Micronesia","$0",,,"Micronesia",987,"See East Asia",,,,,,,,0,,,,,"Micronesia",
"Micronesia","$0",,,"Micronesia",987,0,,,,,,,,0,,,,,"Micronesia",
"Micronesia","$0",,,"Micronesia",987,0,,,,,,,,0,,,,,"Micronesia",
"Micronesia","$750,000","$750,000.00",1,"Micronesia",987,1,"IOM",,1,1,1,0,,1,,"IGO",,,"Micronesia",0
"Moldova","$0",,,"Moldova",359,0,,,,,,,,0,,,,,"Moldova",
"Moldova","Not Listed",,,"Moldova",359,1,"IOM",,1,1,0,0,,1,,"IGO",,,"Moldova",
"Moldova","Not Listed",,,"Moldova",359,1,"CONNECT",,1,1,0,0,,0,,"NPO",,,"Moldova",
"Moldova","$125,000",,,"Moldova",359,1,"IOM",,0,1,0,0,,0,,"IGO",,,"Moldova",
"Moldova","$5,900",,,"Moldova",359,1,"Interaction",,1,0,0,0,,0,,"NGO",,,"Moldova",
"Moldova","$5,050",,,"Moldova",359,1,"Civic Initiative Women's Organization of Moldova",,1,0,0,0,,0,,"NPO",,,"Moldova",
"Moldova","$5,000",,,"Moldova",359,1,"CMB Training Center",,1,0,0,0,,0,,"NGO",,,"Moldova",
"Moldova","$190,000",,,"Moldova",359,1,"UNDP, La Strata",,1,1,0,0,,0,,"IGO",,,"Moldova",
"Moldova","$25,000",,,"Moldova",359,1,"OPDAT",,0,0,1,0,,0,,"Government",,,"Moldova",
"Moldova","$445,000",,,"Moldova",359,1,"DOJ/OPDAT",,0,0,1,0,,0,,"Government",,,"Moldova",
"Moldova","$110,000",,,"Moldova",359,1,"IOM",,1,1,0,0,,0,,"IGO",,,"Moldova",
"Moldova","$1,250,000",,,"Moldova",359,1,"Catholic Relief Services",,1,1,0,0,,0,,"NPO",,,"Moldova",
"Moldova","$1,500,000",,,"Moldova",359,1,"WINROCK International",,1,1,0,0,,0,,"NPO",,,"Moldova",
"Moldova","$2,000,000",,,"Moldova",359,1,"UNDP, local NGOs",,1,1,0,0,,0,,"IGO",,,"Moldova",
"Moldova","$170,000",,,"Moldova",359,1,"Center for Prevention of Trafficking in Women",,1,1,1,0,,0,,"NGO",,,"Moldova",
"Moldova","$170,000",,,"Moldova",359,1,"CPTW",,1,1,1,0,,0,,"NGO",,,"Moldova",
"Moldova","$1,900,000",,,"Moldova",359,1,"Embassy/State",,1,1,1,0,,0,,"Government",,,"Moldova",
"Moldova","$785,875",,,"Moldova",359,1,"Winrock",,1,1,0,0,,0,,"NPO",,,"Moldova",
"Moldova","$350,000",,,"Moldova",359,1,"IOM",,1,1,0,1,,0,,"IGO",,,"Moldova",
"Moldova","$900,000",,,"Moldova",359,1,"UNDP",,0,1,0,0,,0,,"IGO",,,"Moldova",
"Moldova","$756,000",,,"Moldova",359,1,"WINROCK International",,1,1,0,0,,0,,"NPO",,,"Moldova",
"Moldova","$645,240",,,"Moldova",359,1,"Winrock International, UNDP",,1,1,0,0,,0,,"IGO",,,"Moldova",
"Moldova","$320,000",,,"Moldova",359,1,"La Strada",,1,1,1,0,,0,,"NPO",,,"Moldova",
"Moldova","$351,000",,,"Moldova",359,1,"WINROCK International",,1,1,0,0,,1,,"NPO",,,"Moldova",
"Moldova","$500,000",,,"Moldova",359,1,"IOM",,1,0,1,0,,0,,"IGO",,,"Moldova",
"Moldova","$300,000",,,"Moldova",359,1,"UNDP",,1,1,1,1,,0,,"IGO",,,"Moldova",
"Moldova","$350,000",,,"Moldova",359,1,"DOJ/OPDAT and ABA",,0,1,1,0,,0,,"Government",,,"Moldova",
"Moldova","$500,000",,,"Moldova",359,1,"American Center for International Labor Solidarity (ACILS)",,1,1,0,0,,0,,"NPO",,,"Moldova",
"Moldova","$0",,,"Moldova",359,0,,,,,,,,"$0",,,,,"Moldova",
"Moldova","$0",,,"Moldova",359,0,,,,,,,,0,,,,,"Moldova",
"Moldova","$0","$13,659,065.00",27,"Moldova",359,0,,,,,,,,1,,,,,"Moldova",0
"Mongolia","$0",,,"Mongolia",712,0,,,,,,,,1,,,,,"Mongolia",
"Mongolia","$0",,,"Mongolia",712,0,,,,,,,,1,,,,,"Mongolia",
"Mongolia","$0",,,"Mongolia",712,0,,,,,,,,0,,,,,"Mongolia",
"Mongolia","$212,144",,,"Mongolia",712,1,"The Asia Foundation",,1,0,0,0,,0,,"NPO",,,"Mongolia",
"Mongolia","$2,900,000",,,"Mongolia",712,1,"ILO, International Program on the Elimination of Child Labor",,1,0,0,0,,0,"Southern Africa","IGO",,,"Mongolia",
"Mongolia","$250,000",,,"Mongolia",712,1,"IOM",,1,1,0,1,,0,,"IGO",,,"Mongolia",
"Mongolia","$65,000",,,"Mongolia",712,1,"Ms. Unurtsetseg Tsdev","IIE - Humphrey",1,1,0,0,,0,,"Academic Fellowship",,,"Mongolia",
"Mongolia","$300,000",,,"Mongolia",712,1,"TAF",,1,1,1,0,,0,,"NPO",,,"Mongolia",
"Mongolia","$225,000",,,"Mongolia",712,1,"IOM",,1,1,0,1,,0,"Africa Regional","IGO",,,"Mongolia",
"Mongolia","$150,000",,,"Mongolia",712,1,"IOM",,1,1,0,1,,0,,"IGO",,,"Mongolia",
"Mongolia","$465,000",,,"Mongolia",712,1,"American Bar Association Fund for Justice and Education",,1,1,1,0,,0,,"NGO",,,"Mongolia",
"Mongolia","$509,400",,,"Mongolia",712,1,"The Asia Foundation",,0,0,1,0,,0,,"NPO",,,"Mongolia",
"Mongolia","$145,000",,,"Mongolia",712,1,"IOM",,0,0,1,0,,0,,"IGO",,,"Mongolia",
"Mongolia","$0",,,"Mongolia",712,0,,,,,,,,0,,,,,"Mongolia",
"Mongolia","$141,520",,,"Mongolia",712,1,"IOM",,0,1,0,0,,0,,"IGO",,,"Mongolia",
"Mongolia","$0",,,"Mongolia",712,0,,,,,,,,0,,,,,"Mongolia",
"Mongolia","$0",,,"Mongolia",712,0,,,,,,,,0,,,,,"Mongolia",
"Mongolia","$0",,,"Mongolia",712,0,,,,,,,,0,,,,,"Mongolia",
"Mongolia","$0","$5,363,064.00",11,"Mongolia",712,0,,,,,,,,0,,,,,"Mongolia",0
"Montenegro","$0",,,"Montenegro",,0,,,,,,,,0,,,,,"Montenegro",
"Montenegro","$0",,,"Montenegro",,0,,,,,,,,0,,,,,"Montenegro",
"Montenegro","$0",,,"Montenegro",,0,,,,,,,,0,,,,,"Montenegro",
"Montenegro","$200,000",,,"Montenegro",,1,"U.S. Department of Justice, Resident Legal Advisor",,1,1,1,0,,0,,"Government",,,"Montenegro",
"Montenegro","$330,000",,,"Montenegro",,1,"DOJ/ICITAP, DOJ/OPDAT",,1,1,1,0,,0,,"Government",,,"Montenegro",
"Montenegro","$400,000",,,"Montenegro",,1,"DOJ/ICITAP",,1,1,1,0,,0,,"Government",,,"Montenegro",
"Montenegro","$5,000",,,"Montenegro",,1,"Independent Broadcasting Company Radio Elita'",,1,0,0,0,,0,"Mekong Region","Neither",,,"Montenegro",
"Montenegro","$100,000",,,"Montenegro",,1,"IOM",,0,1,0,0,,0,,"IGO",,,"Montenegro",
"Montenegro","$0",,,"Montenegro",,0,,,,,,,,0,"Mekong Region",,,,"Montenegro",
"Montenegro","$0",,,"Montenegro",,0,,,,,,,,0,,,,,"Montenegro",
"Montenegro","$0",,,"Montenegro",,0,,,,,,,,0,,,,,"Montenegro",
"Montenegro","$0",,,"Montenegro",,0,,,,,,,,0,,,,,"Montenegro",
"Montenegro","$150,000",,,"Montenegro",,1,"Fair Fund",,1,1,1,0,,0,,"NGO",,,"Montenegro",
"Montenegro","$0",,,"Montenegro",,0,,,,,,,,0,,,,,"Montenegro",
"Montenegro","$0",,,"Montenegro",,0,,,,,,,,0,,,,,"Montenegro",
"Montenegro","$0",,,"Montenegro",,0,,,,,,,,0,,,,,"Montenegro",
"Montenegro","$0","$1,185,000.00",6,"Montenegro",,0,,,,,,,,0,,,,,"Montenegro",0
"Morocco","$0",,,"Morocco",600,0,,,,,,,,0,,,,,"Morocco",
"Morocco","Not Listed",,,"Morocco",600,1,"2 Individuals",,1,0,0,0,,0,,"Individual",,,"Morocco",
"Morocco","$50,000",,,"Morocco",600,1,"INSAF",,0,1,0,0,,0,,"Neither",,,"Morocco",
"Morocco","$100,000",,,"Morocco",600,1,"Ministry of Interior, Morocco",,0,0,1,0,,0,,"Government",,,"Morocco",
"Morocco","$69,720",,,"Morocco",600,1,"UNICEF","Moroccan League for the Protection of Children",0,1,1,0,,0,,"IGO",,,"Morocco",
"Morocco","$113,624",,,"Morocco",600,1,"UNICEF","Bayti (My Home)",0,1,1,0,,0,,"IGO",,,"Morocco",
"Morocco","$50,000",,,"Morocco",600,1,"IOM",,1,1,0,0,,0,,"IGO",,,"Morocco",
"Morocco","$3,000,000",,,"Morocco",600,1,"Management Systems International (MSI)",,1,1,0,0,,0,,"Private Firm",,,"Morocco",
"Morocco","$0",,,"Morocco",600,0,,,,,,,,0,,,,,"Morocco",
"Morocco","$0",,,"Morocco",600,0,,,,,,,,0,,,,,"Morocco",
"Morocco","$0",,,"Morocco",600,0,,,,,,,,,,,,,"Morocco",
"Morocco","$0",,,"Morocco",600,0,,,,,,,,,,,,,"Morocco",
"Morocco","$0",,,"Morocco",600,0,,,,,,,,,,,,,"Morocco",
"Morocco","$0",,,"Morocco",600,0,,,,,,,,,,,,,"Morocco",
"Morocco","$0","$3,383,344.00",7,"Morocco",600,0,,,,,,,,,,,,,"Morocco",0
"Mozambique","$0",,,"Mozambique",541,0,,,,,,,,,,,,,"Mozambique",
"Mozambique","$0",,,"Mozambique",541,0,,,,,,,,,,,,,"Mozambique",
"Mozambique","$0",,,"Mozambique",541,0,,,,,,,,,,,,,"Mozambique",
"Mozambique","$0",,,"Mozambique",541,0,,,,,,,,,,,,,"Mozambique",
"Mozambique","$12,000",,,"Mozambique",541,1,"AF/EX","Institute for Civic Education",0,0,1,0,,,,"NPO",,,"Mozambique",
"Mozambique","$110,000",,,"Mozambique",541,1,"IOM",,1,0,0,0,,,,"IGO",,,"Mozambique",
"Mozambique","$3,000,000",,,"Mozambique",541,1,"American Institutes for Research",,1,0,0,0,,,,"NPO",,,"Mozambique",
"Mozambique","$250,000",,,"Mozambique",541,1,"Chemonics",,1,0,1,0,,,,"Private Firm",,,"Mozambique",
"Mozambique","$0",,,"Mozambique",541,0,,,,,,,,,,,,,"Mozambique",
"Mozambique","$0",,,"Mozambique",541,0,,,,,,,,,,,,,"Mozambique",
"Mozambique","$300,000",,,"Mozambique",541,1,"Rede Came",,0,0,1,0,,,,"NGO",,,"Mozambique",
"Mozambique","$0",,,"Mozambique",541,0,,,,,,,,,,,,,"Mozambique",
"Mozambique","$40,000",,,"Mozambique",541,1,"MOZ Police",,1,1,0,0,,,,"Government",,,"Mozambique",
"Mozambique","$0",,,"Mozambique",541,0,,,,,,,,,,,,,"Mozambique",
"Mozambique","$0",,,"Mozambique",541,0,,,,,,,,,,,,,"Mozambique",
"Mozambique","$0",,,"Mozambique",541,0,,,,,,,,,,,,,"Mozambique",
"Mozambique","$750,000","$4,462,000.00",7,"Mozambique",541,1,"International Organization for Migration (IOM)",,0,1,1,0,,,,"IGO",,,"Mozambique",0
"Namibia","$0",,,"Namibia",565,0,,,,,,,,,,,,,"Namibia",
"Namibia","$0",,,"Namibia",565,0,,,,,,,,,,,,,"Namibia",
"Namibia","$0",,,"Namibia",565,0,,,,,,,,,,,,,"Namibia",
"Namibia","$0",,,"Namibia",565,0,,,,,,,,,,,,,"Namibia",
"Namibia","$0",,,"Namibia",565,0,,,,,,,,,,,,,"Namibia",
"Namibia","$0",,,"Namibia",565,0,,,,,,,,,,,,,"Namibia",
"Namibia","$0",,,"Namibia",565,0,,,,,,,,,,,,,"Namibia",
"Namibia","$0",,,"Namibia",565,0,,,,,,,,,,,,,"Namibia",
"Namibia","$0",,,"Namibia",565,0,,,,,,,,,,,,,"Namibia",
"Namibia","$0",,,"Namibia",565,0,,,,,,,,,,,,,"Namibia",
"Namibia","$0",,,"Namibia",565,0,,,,,,,,,,,,,"Namibia",
"Namibia","$0",,,"Namibia",565,0,,,,,,,,,,,,,"Namibia",
"Namibia","$0",,,"Namibia",565,0,,,,,,,,,,,,,"Namibia",
"Namibia","$0","$0.00",0,"Namibia",565,1,,,,,,,,,,,,,"Namibia",0
"Nepal","$0",,,"Nepal",790,0,,,,,,,,,,,,,"Nepal",
"Nepal","Not Listed",,,"Nepal",790,1,"UNICEF","NGO Consortium",0,0,1,0,,,,"IGO",,,"Nepal",
"Nepal","Not Listed",,,"Nepal",790,1,"Daywalka Foundation (Kathmandu)",,0,0,1,0,,,,"NGO",,,"Nepal",
"Nepal","Not Listed",,,"Nepal",790,1,"UNICEF","Nepali NGO Consortium",1,1,0,0,,,,"IGO",,,"Nepal",
"Nepal","Not Listed",,,"Nepal",790,1,"Daywalka Foundation",,1,1,1,0,,,,"NGO",,,"Nepal",
"Nepal","Not Listed",,,"Nepal",790,1,"Individual",,1,0,0,0,,,,"Individual",,,"Nepal",
"Nepal","Not Listed",,,"Nepal",790,1,"The Asia Foundation, World Education, Center for Development and Population Activities",,1,1,0,0,,,,"NPO",,,"Nepal",
"Nepal","Not Listed",,,"Nepal",790,1,"World Education",,1,0,0,0,,,,"NPO",,,"Nepal",
"Nepal","$280,000",,,"Nepal",790,1,"UNICEF",,1,1,1,0,,,,"IGO",,,"Nepal",
"Nepal","$63,957",,,"Nepal",790,1,"DOJ/OPDAT",,0,1,1,0,,,,"Government",,,"Nepal",
"Nepal","$128,210",,,"Nepal",790,1,"The Asia Foundation",,1,1,0,0,,,,"NPO",,,"Nepal",
"Nepal","$400,000",,,"Nepal",790,1,"The Asia Foundation, ABC Nepal, Center for Legal Research and Resource Development (CeLRRD), Maiti Nepal, NGO Federation, Women Rehabilitation Center (WOREC), Nepal Community Development Center (NCDC), Health, Environmental Conservation & Rural Development Service Nepal (HERDES)",,1,1,0,0,,,,"NPO",,,"Nepal",
"Nepal","$70,385",,,"Nepal",790,1,"USAID","Women for Human Rights",1,1,0,"$0",,,,"IGO",,,"Nepal",
"Nepal","$159,140",,,"Nepal",790,1,"IOM","Daywalka Foundation",1,1,1,"$0",,,,"IGO",,,"Nepal",
"Nepal","$180,000",,,"Nepal",790,1,"USAID","Ministry of Women, Children and Social Welfare",1,1,0,"$0",,,,"IGO",,,"Nepal",
"Nepal","$3,500,000",,,"Nepal",790,1,"World Education",,1,0,0,"$0",,,,"NPO",,,"Nepal",
"Nepal","$2,000,000",,,"Nepal",790,1,"ILO, International Program on the Elimination of Child Labor",,1,0,0,0,,,,"IGO",,,"Nepal",
"Nepal","$345,000",,,"Nepal",790,1,"World Education",,1,1,0,0,,,,"NPO",,,"Nepal",
"Nepal","$185,360",,,"Nepal",790,1,"Daywalka Foundation",,0,1,1,0,,,,"NGO",,,"Nepal",
"Nepal","$280,000",,,"Nepal",790,1,"Daywalka Foundation",,0,1,1,0,,,,"NGO",,,"Nepal",
"Nepal","$9,500",,,"Nepal",790,1,"Nepal Institute of Developmental Studies (Ganesh)",,0,0,0,1,,,,"NGO",,,"Nepal",
"Nepal","$196,750",,,"Nepal",790,1,"Save the Children","Maiti Nepal",1,1,0,0,,,,"NGO",,,"Nepal",
"Nepal","$100,000",,,"Nepal",790,1,"Pourakhi",,0,1,0,0,,,,"NGO",,,"Nepal",
"Nepal","$235,000",,,"Nepal",790,1,"TAF",,0,0,1,0,,,,"NPO",,,"Nepal",
"Nepal","$4,248,224",,,"Nepal",790,1,"World Education, Terre des Hommes Foundation",,1,1,0,1,,,,"NPO",,,"Nepal",
"Nepal","$14,500",,,"Nepal",790,1,"Emma Condon","US Fulbright Student",0,0,0,1,,,,"Academic Fellowship",,,"Nepal",
"Nepal","$415,000",,,"Nepal",790,1,"American Bar Association",,1,0,1,0,,,,"NGO",,,"Nepal",
"Nepal","$207,500",,,"Nepal",790,1,"TAF",,0,0,1,0,,,,"NPO",,,"Nepal",
"Nepal","$500,000",,,"Nepal",790,1,"Friends of Maiti Nepal",,1,1,0,1,,,,"NPO",,,"Nepal",
"Nepal","$14,500",,,"Nepal",790,1,"Fulbright US Student",,1,0,0,1,,,,"Academic Fellowship",,,"Nepal",
"Nepal","$70,000",,,"Nepal",790,1,"Humphrey Fellow/IIE",,1,1,0,1,,,,"Academic Fellowship",,,"Nepal",
"Nepal","$1,465,000",,,"Nepal",790,1,"TAF",,1,1,1,0,,,,"NPO",,,"Nepal",
"Nepal","$200,000",,,"Nepal",790,1,"American Bar Association Fund for Justice and Education",,0,0,1,0,,,,"NGO",,,"Nepal",
"Nepal","$150,000",,,"Nepal",790,1,"TAF",,0,0,1,0,,,,"NPO",,,"Nepal",
"Nepal","$0",,,"Nepal",790,0,,,,,,,,,,,,,"Nepal",
"Nepal","$0",,,"Nepal",790,1,"See South and Central Asia",,,,,,,,,,,,"Nepal",
"Nepal","$0","$15,418,026.00",34,"Nepal",790,0,,,,,,,,,,,,,"Nepal",0
"Netherlands","$0",,,"Netherlands",210,0,,,,,,,,,,,,,"Netherlands",
"Netherlands","$0",,,"Netherlands",210,0,,,,,,,,,,,,,"Netherlands",
"Netherlands","$0",,,"Netherlands",210,0,,,,,,,,,,,,,"Netherlands",
"Netherlands","$0",,,"Netherlands",210,0,,,,,,,,,,,,,"Netherlands",
"Netherlands","$0",,,"Netherlands",210,0,,,,,,,,,,,,,"Netherlands",
"Netherlands","$0",,,"Netherlands",210,0,,,,,,,,,,,,,"Netherlands",
"Netherlands","$0",,,"Netherlands",210,0,,,,,,,,,,,,,"Netherlands",
"Netherlands","$0",,,"Netherlands",210,0,,,,,,,,,,,,,"Netherlands",
"Netherlands","$0",,,"Netherlands",210,0,,,,,,,,,,,,,"Netherlands",
"Netherlands","$0",,,"Netherlands",210,0,,,,,,,,,,,,,"Netherlands",
"Netherlands","$0",,,"Netherlands",210,0,,,,,,,,,,,,,"Netherlands",
"Netherlands","$0",,,"Netherlands",210,0,,,,,,,,,,,,,"Netherlands",
"Netherlands","$0","$0.00",0,"Netherlands",210,0,,,,,,,,,,,,,"Netherlands",0
"Netherlands","$0",,,"Netherlands",210,0,,,,,,,,,,,,,"Netherlands",
"NewZealand","$0",,,"NewZealand",920,0,,,,,,,,,,,,,"NewZealand",
"NewZealand","$0",,,"NewZealand",920,0,,,,,,,,,,,,,"NewZealand",
"NewZealand","$0",,,"NewZealand",920,0,,,,,,,,,,,,,"NewZealand",
"NewZealand","$0",,,"NewZealand",920,0,,,,,,,,,,,,,"NewZealand",
"NewZealand","$0",,,"NewZealand",920,0,,,,,,,,,,,,,"NewZealand",
"NewZealand","$0",,,"NewZealand",920,0,,,,,,,,,,,,,"NewZealand",
"NewZealand","$0",,,"NewZealand",920,0,,,,,,,,,,,,,"NewZealand",
"NewZealand","$0",,,"NewZealand",920,0,,,,,,,,,,,,,"NewZealand",
"NewZealand","$0",,,"NewZealand",920,0,,,,,,,,,,,,,"NewZealand",
"NewZealand","$0",,,"NewZealand",920,0,,,,,,,,,,,,,"NewZealand",
"NewZealand","$0",,,"NewZealand",920,0,,,,,,,,,,,,,"NewZealand",
"NewZealand","$0",,,"NewZealand",920,0,,,,,,,,,,,,,"NewZealand",
"NewZealand","$0",,,"NewZealand",920,0,,,,,,,,,,,,,"NewZealand",
"NewZealand","$0","$0.00",0,"NewZealand",920,0,,,,,,,,,,,,,"NewZealand",0
"Nicaragua","$0",,,"Nicaragua",93,0,,,,,,,,,,,,,"Nicaragua",
"Nicaragua","Not Listed",,,"Nicaragua",93,1,"Johns Hopkins University and the Protection Project",,1,0,0,0,,,,"NGO",,,"Nicaragua",
"Nicaragua","$0",,,"Nicaragua",93,0,,,,,,,,,,,,,"Nicaragua",
"Nicaragua","$0",,,"Nicaragua",93,0,,,,,,,,,,,,,"Nicaragua",
"Nicaragua","$138,320",,,"Nicaragua",93,1,"NAS","Casa Alianza",1,1,0,0,,,,"Government",,,"Nicaragua",
"Nicaragua","$201,438",,,"Nicaragua",93,1,"IOM",,1,0,0,0,,,,"IGO",,,"Nicaragua",
"Nicaragua","$84,170",,,"Nicaragua",93,1,"DOJ/OPDAT",,0,0,1,0,,,,"Government",,,"Nicaragua",
"Nicaragua","$2,001",,,"Nicaragua",93,1,"IOM",,1,0,0,0,,,,"IGO",,,"Nicaragua",
"Nicaragua","$280,000",,,"Nicaragua",93,1,"Casa Alianza",,0,1,1,0,,,,"NPO",,,"Nicaragua",
"Nicaragua","$5,000,000",,,"Nicaragua",93,1,"American Institutes for Research, Asociacion de Educacion y Comunicacion La Cucumelca, and Instituto de Promocion Humana de Somoto",,1,1,0,1,,,,"NPO",,,"Nicaragua",
"Nicaragua","$75,000",,,"Nicaragua",93,1,"IOM",,1,1,0,1,,,,"IGO",,,"Nicaragua",
"Nicaragua","$228,000",,,"Nicaragua",93,1,"Chinandega Women's Association",,1,1,0,0,,,,"Neither",,,"Nicaragua",
"Nicaragua","$180,000",,,"Nicaragua",93,1,"IOM",,1,1,0,1,,,,"IGO",,,"Nicaragua",
"Nicaragua","$400,000",,,"Nicaragua",93,1,"Save the Children Federation",,1,0,1,0,,,,"NGO",,,"Nicaragua",
"Nicaragua","$198,000",,,"Nicaragua",93,1,"Associacion Casa Alianza Nicaragua",,1,1,0,0,,,,"NPO",,,"Nicaragua",
"Nicaragua","$0",,,"Nicaragua",93,0,,,,,,,,,,,,,"Nicaragua",
"Nicaragua","$550,000",,,"Nicaragua",93,1,"Casa Alianza",,1,0,0,0,,,,"NPO",,,"Nicaragua",
"Nicaragua","$0",,,"Nicaragua",93,0,,,,,,,,,,,,,"Nicaragua",
"Nicaragua","$0","$7,336,929.00",13,"Nicaragua",93,0,,,,,,,,,,,,,"Nicaragua",0
"Niger","$0",,,"Niger",436,0,,,,,,,,,,,,,"Niger",
"Niger","$0",,,"Niger",436,0,,,,,,,,,,,,,"Niger",
"Niger","$224,000",,,"Niger",436,1,"UN","NGO � ANDDH, the Ministry of Social Development/Department of Child Protection, and the Direction of the Judicial Police (all from the Government of Niger)",1,1,1,0,,,,"IGO",,,"Niger",
"Niger","$0",,,"Niger",436,0,,,,,,,,,,,,,"Niger",
"Niger","$100,000",,,"Niger",436,1,"UNICEF","ANDDH",0,1,0,0,,,,"IGO",,,"Niger",
"Niger","$13,000",,,"Niger",436,1,"AF/EX","Caritas",0,1,1,1,,,,"NPO",,,"Niger",
"Niger","$0",,,"Niger",436,0,,,,,,,,,,,,,"Niger",
"Niger","$0",,,"Niger",436,0,,,,,,,,,,,,,"Niger",
"Niger","$0",,,"Niger",436,0,,,,,,,,,,,,,"Niger",
"Niger","$0",,,"Niger",436,0,,,,,,,,,,,,,"Niger",
"Niger","$350,000",,,"Niger",436,1,"IOM",,0,0,1,0,,,,"IGO",,,"Niger",
"Niger","$0",,,"Niger",436,0,,,,,,,,,,,,,"Niger",
"Niger","$500,000",,,"Niger",436,1,"IOM",,1,1,1,0,,,,"IGO",,,"Niger",
"Niger","$0",,,"Niger",436,0,,,,,,,,,,,,,"Niger",
"Niger","$0","$1,187,000.00",5,"Niger",436,0,,,,,,,,,,,,,"Niger",0
"Nigeria","$0",,,"Nigeria",475,0,,,,,,,,,,,,,"Nigeria",
"Nigeria","Not Listed",,,"Nigeria",475,1,"IOM",,1,1,1,0,,,,"IGO",,,"Nigeria",
"Nigeria","Not Listed",,,"Nigeria",475,1,"U.S. Dept. of Justice/OPDAT/ICITAP",,0,1,1,0,,,,"Government",,,"Nigeria",
"Nigeria","Not Listed",,,"Nigeria",475,1,"ECOWAS Secretariat, Abuja",,0,1,1,0,,,,"Neither",,,"Nigeria",
"Nigeria","Not Listed",,,"Nigeria",475,1,"IOM",,1,1,0,0,,,,"IGO",,,"Nigeria",
"Nigeria","Not Listed",,,"Nigeria",475,1,"Individual",,1,0,0,0,,,,"Individual",,,"Nigeria",
"Nigeria","Not Listed",,,"Nigeria",475,1,"UNICEF, IOM, Sisters of Idia Renaissance, National Center for Women and Development",,0,1,0,0,,,,"IGO",,,"Nigeria",
"Nigeria","Not Listed",,,"Nigeria",475,1,"UNICEF, IOM, Sisters of May; Idia Renaissance, National Center for Women and Development",,1,1,0,0,,,,"IGO",,,"Nigeria",
"Nigeria","$300,000",,,"Nigeria",475,1,"UNICEF",,1,1,1,0,,,,"IGO",,,"Nigeria",
"Nigeria","$500,000",,,"Nigeria",475,1,"UNICEF, International Organization for Migration, Sisters of Mary, Idia Renaissance, National Center for Women and Development",,1,1,0,0,,,,"IGO",,,"Nigeria",
"Nigeria","$442,000",,,"Nigeria",475,1,"IOM",,1,0,0,0,,,,"IGO",,,"Nigeria",
"Nigeria","$5,000",,,"Nigeria",475,1,"AF/EX","Royal Pearls Foundation",1,1,0,0,,,,"NPO",,,"Nigeria",
"Nigeria","$4,000",,,"Nigeria",475,1,"AF/EX","International Press Center",0,1,0,0,,,,"NPO",,,"Nigeria",
"Nigeria","$4,000",,,"Nigeria",475,1,"AF/EX","Community Partners for Development and the Center for Law Enforcement Education",0,1,0,0,,,,"NPO",,,"Nigeria",
"Nigeria","$5,000",,,"Nigeria",475,1,"AF/EX","Network for Justice and Democracy",0,1,0,0,,,,"NPO",,,"Nigeria",
"Nigeria","$450,000",,,"Nigeria",475,1,"ABA",,0,1,1,0,,,,"NGO",,,"Nigeria",
"Nigeria","$730,000",,,"Nigeria",475,1,"ABA",,0,1,1,0,,,,"NGO",,,"Nigeria",
"Nigeria","$125,000",,,"Nigeria",475,1,"DOJ/ICITAP",,0,0,1,0,,,,"Government",,,"Nigeria",
"Nigeria","$730,000",,,"Nigeria",475,1,"American Bar Association",,1,1,1,1,,,,"NGO",,,"Nigeria",
"Nigeria","$0",,,"Nigeria",475,0,,,,,,,,,,,,,"Nigeria",
"Nigeria","$0",,,"Nigeria",475,0,,,,,,,,,,,,,"Nigeria",
"Nigeria","$0",,,"Nigeria",475,0,,,,,,,,,,,,,"Nigeria",
"Nigeria","$0",,,"Nigeria",475,0,,,,,,,,,,,,,"Nigeria",
"Nigeria","$0",,,"Nigeria",475,0,,,,,,,,,,,,,"Nigeria",
"Nigeria","$0","$3,295,000.00",18,"Nigeria",475,0,,,,,,,,,,,,,"Nigeria",0
"Near East Asia","$250,000",,,"Near East Asia",,1,"Protection Project",,1,1,0,0,"Middle East",,,"NPO",,,"Near East Asia",
"Near East Asia","$999,941",,,"Near East Asia",,1,"IOM",,1,1,0,1,"Iraq Region",,,"IGO",,,"Near East Asia",
"Near East Asia","$750,000",,,"Near East Asia",,1,"IOM",,1,1,0,1,"Iraq Region",,,"IGO",,,"Near East Asia",
"Near East Asia","$700,000",,,"Near East Asia",,1,"IOM",,1,1,0,1,"Iraq Region",,,"IGO",,,"Near East Asia",
"Near East Asia","$570,000",,,"Near East Asia",,1,"Heartland Alliance for Human Needs and Human Rights",,1,1,0,0,"f",,,"NPO",,,"Near East Asia",
"Near East Asia","$400,000",,,"Near East Asia",,1,"Johns Hopkins University and the Protection Project",,1,1,0,0,"Near East Regional",,,"NGO",,,"Near East Asia",
"Near East Asia","$0",,,"Near East Asia",,0,,,,,,,,,,,,,"Near East Asia",
"Near East Asia","$0",,,"Near East Asia",,0,,,,,,,,,,,,,"Near East Asia",
"Near East Asia","$0",,,"Near East Asia",,0,,,,,,,,,,,,,"Near East Asia",
