"name","fiscal year","cowcode","grant","recipient","subgrantee","prevention","protection","prosecution","research","amount","regional","recipient_type"
"Maldives",2012,781,1,,,,,,,"$0",,
"Maldives",2013,781,0,"International Organization for Migration (IOM)",1,1,1,0,0,"$500,000",0,
"Maldives",2014,781,1,"IOM",,1,0,1,0,"$500,000",,"IGO"
"Mali",2001,432,0,,,,,,,"$0",,
"Mali",2002,432,1,"Ben and Jerry's",1,0,0,0,0,"Not Listed",0,
"Mali",2002,432,1,"Save the Children USA",1,0,0,0,0,"Not Listed",1,
"Mali",2002,432,1,"Save the Children USA",1,0,0,0,0,"Not Listed",0,
"Mali",2003,432,1,"Save the Children",1,0,0,0,0,"$300,000",0,
"Mali",2004,432,1,"Search for Common Ground",1,0,0,0,0,"$300,000",0,
"Mali",2005,432,1,"Population Media Center",1,0,0,0,0,"$60,000",1,
"Mali",2006,432,1,"ILO, International Program on the Elimination of Child Labor",1,1,0,0,0,"$2,500,000",0,
"Mali",2007,432,0,,,,,,,"$0",,
"Mali",2008,432,0,,,,,,,"$0",,
"Mali",2009,432,0,,,,,,,"$0",,
"Mali",2010,432,1,"IOM",,0,1,1,0,"$300,000",,"IGO"
"Mali",2011,432,0,,,,,,,"$0",,
"Mali",2012,432,0,,,,,,,"$0",,
"Mali",2013,432,0,,,,,,,"$0",,
"Mali",2014,432,0,,,,,,,"$0",,
"Malta",2001,338,0,,,,,,,"$0",,
"Malta",2002,338,0,,,,,,,"$0",,
"Malta",2003,338,0,,,,,,,"$0",,
"Malta",2004,338,0,,,,,,,"$0",,
"Malta",2005,338,0,,,,,,,"$0",,
"Malta",2006,338,0,,,,,,,"$0",,
"Malta",2007,338,0,,,,,,,"$0",,
"Malta",2008,338,0,,,,,,,"$0",,
"Malta",2009,338,0,,,,,,,"$0",,
"Malta",2010,338,0,,,,,,,"$0",,
"Malta",2011,338,0,,,,,,,"$0",,
"Malta",2012,338,0,,,,,,,"$0",,
"Malta",2013,338,0,,,,,,,"$0",,
"Malta",2014,338,0,,,,,,,"$0",,
"MarshallIs",2001,983,0,,,,,,,"$0",,
"MarshallIs",2002,983,0,,,,,,,"$0",,
"MarshallIs",2003,983,0,,,,,,,"$0",,
"MarshallIs",2004,983,0,,,,,,,"$0",,
"MarshallIs",2005,983,0,,,,,,,"$0",,
"MarshallIs",2006,983,0,,,,,,,"$0",,
"MarshallIs",2007,983,0,,,,,,,"$0",,
"MarshallIs",2008,983,0,,,,,,,"$0",,
"MarshallIs",2009,983,0,,,,,,,"$0",,
"MarshallIs",2010,983,0,,,,,,,"$0",,
"MarshallIs",2011,983,0,,,,,,,"$0",,
"MarshallIs",2012,983,0,,,,,,,"$0",,
"MarshallIs",2013,983,0,,,,,,,"$0",,
"MarshallIs",2014,983,0,,,,,,,"$0",,
"Mauritania",2001,435,0,,,,,,,"$0",,
"Mauritania",2002,435,0,,,,,,,"$0",,
"Mauritania",2003,435,0,,,,,,,"$0",,
"Mauritania",2004,435,1,"International Criminal Investigative Training Assistance Program (ICITP)",1,1,1,0,0,"$142,885",1,
"Mauritania",2005,435,1,"AF/EX","World Advocates, Noura Foundation, Caritas",0,1,0,0,"$100,000",,"NPO"
"Mauritania",2005,435,1,"AF/EX","SOS-Esclaves",0,1,0,0,"$18,000",,"NPO"
"Mauritania",2006,435,0,,,,,,,"$0",,
"Mauritania",2007,435,0,,,,,,,"$0",,
"Mauritania",2008,435,0,,,,,,,"$0",,
"Mauritania",2009,435,0,,,,,,,"$0",,
"Mauritania",2010,435,1,"UNICEF",,1,1,0,0,"$500,000",,"IGO"
"Mauritania",2011,435,0,,,,,,,"$0",,
"Mauritania",2012,435,0,,,,,,,"$0",,
"Mauritania",2013,435,1,"UNICEF",,1,1,1,0,"$500,000",,"IGO"
"Mauritania",2014,435,0,,,,,,,"$0",,
"Mauritius",2001,590,0,,,,,,,"$0",,
"Mauritius",2002,590,0,,,,,,,"$0",,
"Mauritius",2003,590,0,,,,,,,"$0",,
"Mauritius",2004,590,0,,,,,,,"$0",,
"Mauritius",2005,590,1,"Embassy PAS","Soroptomist",0,1,0,0,"$12,000",,"Government"
"Mauritius",2006,590,0,,,,,,,"$0",,
"Mauritius",2007,590,0,,,,,,,"$0",,
"Mauritius",2008,590,0,,,,,,,"$0",,
"Mauritius",2009,590,0,,,,,,,"$0",,
"Mauritius",2010,590,0,,,,,,,"$0",,
"Mauritius",2011,590,0,,,,,,,"$0",,
"Mauritius",2012,590,0,,,,,,,"$0",,
"Mauritius",2013,590,0,,,,,,,"$0",,
"Mauritius",2014,590,0,,,,,,,"$0",,
"Mexico",2001,70,0,,,,,,,"$0",,
"Mexico",2002,70,1,"Individual",,1,0,0,0,"Not Listed",,"Neither"
"Mexico",2002,70,1,"ILO/IPEC",,1,1,0,0,"Not Listed",,"IGO"
"Mexico",2003,70,1,"Organization of American States/Inter-American Commission of Women, and",1,1,1,0,0,"$168,750",0,
"Mexico",2004,70,1,"Bilateral Safety Corridor Coalition",0,1,0,0,0,"$570,794",0,
"Mexico",2004,70,1,"Red Familia, Beverly LaHaye Institute",0,1,0,0,0,"$100,030",0,
"Mexico",2004,70,1,"IOM, Sin Fronteras, La Casa de Migrante, Las Hermanas Oblatas",1,1,0,0,0,"$1,000,000",0,
"Mexico",2004,70,1,"World Vision, BSCC, Ketchum Communications",1,0,1,0,0,"$1,200,000",0,
"Mexico",2005,70,1,"ECPAT/USA",1,0,0,0,0,"$68,515",0,
"Mexico",2005,70,1,"CRS",,1,1,0,0,"$159,950",,"NPO"
"Mexico",2005,70,1,"BSCC",,0,1,1,1,"$576,794",,"Neither"
"Mexico",2005,70,1,"Concerned Women for America",1,0,0,0,0,"$200,000",1,
"Mexico",2005,70,1,"Embassy/State/NAS",0,0,1,0,0,"$3,023,000",0,
"Mexico",2005,70,1,"ILO, International Program on the Elimination of Child Labor",1,0,0,0,0,"$1,099,902",1,
"Mexico",2005,70,1,"Casals and Associates",1,1,1,1,1,"$168,000",1,
"Mexico",2006,70,1,"USAID","Management Systems International & Academy for Educational Development (AED)",1,1,0,0,"$153,250",,"IGO"
"Mexico",2006,70,1,"US Embassy PAS / Mexican Center for Study and Research in Development and Social Assistance (CEIDAS)","Ricky Martin Foundation and others TBD",1,0,0,0,"$350,000",,"Government"
"Mexico",2006,70,1,"IOM",,1,1,0,0,"$116,114",,"IGO"
"Mexico",2006,70,1,"AED","Management Systems International",0,1,0,0,"$2,634,660",,"NPO"
"Mexico",2006,70,1,"Personal Services Contracts",1,1,1,0,0,"$165,340",0,
"Mexico",2006,70,1,"Casals",,1,1,1,0,"$200,000",,"Neither"
"Mexico",2007,70,1,"ABA/CEELI",0,0,0,1,1,"$150,000",0,
"Mexico",2007,70,1,"Coalition Against Trafficking in Women (CAT-W)",0,0,1,0,0,"$100,000",0,
"Mexico",2007,70,1,"USAID",,0,1,1,0,"$175,000",,"IGO"
"Mexico",2008,70,1,"Casa del Migrante",0,1,0,0,0,"$130,000",0,
"Mexico",2008,70,1,"Center for Studies and Research in Social Development and Assistance (CEIDAS)",1,0,0,0,0,"$250,000",0,
"Mexico",2008,70,1,"IOM",,1,0,0,1,"$100,000",,"IGO"
"Mexico",2009,70,1,"ILO/IPEC",,1,1,0,1,"$4,750,000",,"IGO"
"Mexico",2009,70,1,"Alternativas Pacificas (ALPAZ)",1,1,0,0,0,"$50,000",0,
"Mexico",2009,70,1,"American Bar Association",1,0,0,0,0,"$14,220",0,
"Mexico",2009,70,1,"Bilateral Safety Corridor Coalition",1,1,0,0,0,"$200,000",0,
"Mexico",2009,70,1,"Center for Studies and Research in Social Development and Assistance (CEIDAS)",1,0,0,0,0,"$268,780",0,
"Mexico",2009,70,1,"Coalition to Abolish Slavery & Trafficking",1,0,0,0,0,"$200,000",1,
"Mexico",2009,70,1,"IOM",,1,0,0,1,"$90,000",,"IGO"
"Mexico",2009,70,1,"Academy for Educational Development (AED)","4 TIP Shelters",1,1,1,1,"$303,532",,"NPO"
"Mexico",2010,70,1,"Alternativas Pacificas (ALPAZ)",1,1,0,0,0,"$200,000",0,
"Mexico",2010,70,1,"Casa del Migrante Scalabrini, A.C.",1,1,1,0,0,"$100,000",0,
"Mexico",2010,70,1,"DOJ/OPDAT",1,1,1,0,0,"$40,000",0,
"Mexico",2010,70,1,"CEIDAS",,1,0,1,0,"$160,000",,"Neither"
"Mexico",2010,70,1,"Texas Rio Grande Legal Aid, Inc. (TRLA)",1,1,0,0,0,"$480,000",0,
"Mexico",2010,70,1,"Casa Alianza Mexico",1,1,1,0,0,"$750,000",1,
"Mexico",2010,70,1,"Pan-American Development Foundation (PADF)",1,0,0,0,0,"$300,000",1,
"Mexico",2010,70,1,"University of Michigan Law School",0,0,1,0,0,"$300,000",0,
"Mexico",2010,70,1,"NAS",,0,0,1,0,"$3,000,000",,"Government"
"Mexico",2011,70,1,"Coalition to Abolish Slavery & Trafficking",0,1,0,0,0,"$500,000",0,
"Mexico",2011,70,1,"DOJ/OPDAT",0,0,1,0,0,"$500,000",0,
"Mexico",2011,70,1,"IOM",,0,0,1,0,"$200,000",,"IGO"
"Mexico",2012,70,1,"Centro de Estudios e Investigacion en Desarrollo y Asistencia Social (CEIDAS)",1,0,0,0,0,"$300,000",0,
"Mexico",2012,70,1,"Fundacion Casa Alianza Mexico",0,1,0,0,0,"$350,000",0,
"Mexico",2012,70,1,"University of Michigan",0,1,1,0,0,"$300,000",0,
"Mexico",2013,70,1,"Global Workers Justice Alliance (GWJA)",0,1,0,0,0,"$175,000",1,
"Mexico",2014,70,1,"Casa del Migrante Scalabrini",0,1,1,0,0,"$125,000",0,
"Mexico",2014,70,1,"Texas RioGrande Legal Aid (TRLA)",1,1,0,0,0,"$240,000",0,
"Micronesia",2001,987,0,,,,,,,"$0",,
"Micronesia",2002,987,0,,,,,,,"$0",,
"Micronesia",2003,987,0,,,,,,,"$0",,
"Micronesia",2004,987,0,,,,,,,"$0",,
"Micronesia",2005,987,0,,,,,,,"$0",,
"Micronesia",2006,987,0,,,,,,,"$0",,
"Micronesia",2007,987,0,,,,,,,"$0",,
"Micronesia",2008,987,0,,,,,,,"$0",,
"Micronesia",2009,987,0,,,,,,,"$0",,
"Micronesia",2010,987,0,,,,,,,"$0",,
"Micronesia",2011,987,,,,,,,,"$0",,
"Micronesia",2012,987,0,,,,,,,"$0",,
"Micronesia",2013,987,0,,,,,,,"$0",,
"Micronesia",2014,987,1,"IOM",,1,1,1,0,"$750,000",,"IGO"
"Moldova",2001,359,0,,,,,,,"$0",,
"Moldova",2002,359,1,"IOM",,1,1,0,0,"Not Listed",,"IGO"
"Moldova",2002,359,1,"CONNECT",1,1,0,0,0,"Not Listed",0,
"Moldova",2003,359,1,"IOM",,0,1,0,0,"$125,000",,"IGO"
"Moldova",2003,359,1,"Interaction",,1,0,0,0,"$5,900",,"NGO"
"Moldova",2003,359,1,"Civic Initiative Women's Organization of Moldova",1,0,0,0,0,"$5,050",0,
"Moldova",2003,359,1,"CMB Training Center",1,0,0,0,0,"$5,000",0,
"Moldova",2003,359,1,"UNDP, La Strata",1,1,0,0,0,"$190,000",0,
"Moldova",2003,359,1,"OPDAT",,0,0,1,0,"$25,000",,"Government"
"Moldova",2004,359,1,"DOJ/OPDAT",0,0,1,0,0,"$445,000",0,
"Moldova",2004,359,1,"IOM",,1,1,0,0,"$110,000",,"IGO"
"Moldova",2004,359,1,"Catholic Relief Services",1,1,0,0,0,"$1,250,000",0,
"Moldova",2004,359,1,"WINROCK International",1,1,0,0,0,"$1,500,000",0,
"Moldova",2004,359,1,"UNDP, local NGOs",1,1,0,0,0,"$2,000,000",0,
"Moldova",2004,359,1,"Center for Prevention of Trafficking in Women",1,1,1,0,0,"$170,000",0,
"Moldova",2005,359,1,"CPTW",,1,1,1,0,"$170,000",,"NGO"
"Moldova",2005,359,1,"Embassy/State",1,1,1,0,0,"$1,900,000",0,
"Moldova",2005,359,1,"Winrock",,1,1,0,0,"$785,875",,"NPO"
"Moldova",2006,359,1,"IOM",,1,1,0,1,"$350,000",,"IGO"
"Moldova",2006,359,1,"UNDP",,0,1,0,0,"$900,000",,"IGO"
"Moldova",2007,359,1,"WINROCK International",1,1,0,0,0,"$756,000",0,
"Moldova",2008,359,1,"Winrock International, UNDP",1,1,0,0,0,"$645,240",0,
"Moldova",2009,359,1,"La Strada",,1,1,1,0,"$320,000",,"NPO"
"Moldova",2009,359,1,"WINROCK International",1,1,0,0,0,"$351,000",1,
"Moldova",2010,359,1,"IOM",,1,0,1,0,"$500,000",,"IGO"
"Moldova",2010,359,1,"UNDP",,1,1,1,1,"$300,000",,"IGO"
"Moldova",2010,359,1,"DOJ/OPDAT and ABA",0,1,1,0,0,"$350,000",0,
"Moldova",2011,359,1,"American Center for International Labor Solidarity (ACILS)",1,1,0,0,0,"$500,000",0,
"Moldova",2012,359,0,,,,,,,"$0",,
"Moldova",2013,359,0,,,,,,,"$0",,
"Moldova",2014,359,0,,,,,,,"$0",,
"Mongolia",2001,712,0,,,,,,,"$0",,
"Mongolia",2002,712,0,,,,,,,"$0",,
"Mongolia",2003,712,0,,,,,,,"$0",,
"Mongolia",2004,712,1,"The Asia Foundation",1,0,0,0,0,"$212,144",0,
"Mongolia",2005,712,1,"ILO, International Program on the Elimination of Child Labor",1,0,0,0,0,"$2,900,000",0,
"Mongolia",2006,712,1,"IOM",,1,1,0,1,"$250,000",,"IGO"
"Mongolia",2007,712,1,"Ms. Unurtsetseg Tsdev","IIE - Humphrey",1,1,0,0,"$65,000",,"Neither"
"Mongolia",2007,712,1,"TAF",,1,1,1,0,"$300,000",,"NPO"
"Mongolia",2007,712,1,"IOM",,1,1,0,1,"$225,000",,"IGO"
"Mongolia",2008,712,1,"IOM",,1,1,0,1,"$150,000",,"IGO"
"Mongolia",2009,712,1,"American Bar Association Fund for Justice and Education",1,1,1,0,0,"$465,000",0,
"Mongolia",2009,712,1,"The Asia Foundation",0,0,1,0,0,"$509,400",0,
"Mongolia",2009,712,1,"IOM",,0,0,1,0,"$145,000",,"IGO"
"Mongolia",2010,712,0,,,,,,,"$0",,
"Mongolia",2011,712,1,"IOM",,0,1,0,0,"$141,520",,"IGO"
"Mongolia",2011,712,0,,,,,,,"$0",,
"Mongolia",2012,712,0,,,,,,,"$0",,
"Mongolia",2013,712,0,,,,,,,"$0",,
"Mongolia",2014,712,0,,,,,,,"$0",,
"Montenegro",2001,,0,,,,,,,"$0",,
"Montenegro",2002,,0,,,,,,,"$0",,
"Montenegro",2003,,0,,,,,,,"$0",,
"Montenegro",2004,,1,"U.S. Department of Justice, Resident Legal Advisor",1,1,1,0,0,"$200,000",0,
"Montenegro",2004,,1,"DOJ/ICITAP, DOJ/OPDAT",1,1,1,0,0,"$330,000",0,
"Montenegro",2004,,1,"DOJ/ICITAP",1,1,1,0,0,"$400,000",0,
"Montenegro",2005,,1,"Independent Broadcasting Company Radio Elita'",1,0,0,0,0,"$5,000",0,
"Montenegro",2005,,1,"IOM",,0,1,0,0,"$100,000",,"IGO"
"Montenegro",2006,,0,,,,,,,"$0",,
"Montenegro",2007,,0,,,,,,,"$0",,
"Montenegro",2008,,0,,,,,,,"$0",,
"Montenegro",2009,,0,,,,,,,"$0",,
"Montenegro",2010,,1,"Fair Fund",,1,1,1,0,"$150,000",,"Neither"
"Montenegro",2011,,0,,,,,,,"$0",,
"Montenegro",2012,,0,,,,,,,"$0",,
"Montenegro",2013,,0,,,,,,,"$0",,
"Montenegro",2014,,0,,,,,,,"$0",,
"Morocco",2001,600,0,,,,,,,"$0",,
"Morocco",2002,600,1,"2 Individuals",1,0,0,0,0,"Not Listed",0,
"Morocco",2003,600,1,"INSAF",,0,1,0,0,"$50,000",,"Neither"
"Morocco",2004,600,1,"Ministry of Interior, Morocco",0,0,1,0,0,"$100,000",0,
"Morocco",2005,600,1,"UNICEF","Moroccan League for the Protection of Children",0,1,1,0,"$69,720",,"IGO"
"Morocco",2005,600,1,"UNICEF","Bayti (My Home)",0,1,1,0,"$113,624",,"IGO"
"Morocco",2006,600,1,"IOM",,1,1,0,0,"$50,000",,"IGO"
"Morocco",2007,600,1,"Management Systems International (MSI)",1,1,0,0,0,"$3,000,000",0,
"Morocco",2008,600,0,,,,,,,"$0",,
"Morocco",2009,600,0,,,,,,,"$0",,
"Morocco",2010,600,0,,,,,,,"$0",,
"Morocco",2011,600,0,,,,,,,"$0",,
"Morocco",2012,600,0,,,,,,,"$0",,
"Morocco",2013,600,0,,,,,,,"$0",,
"Morocco",2014,600,0,,,,,,,"$0",,
"Mozambique",2001,541,0,,,,,,,"$0",,
"Mozambique",2002,541,0,,,,,,,"$0",,
"Mozambique",2003,541,0,,,,,,,"$0",,
"Mozambique",2004,541,0,,,,,,,"$0",,
"Mozambique",2005,541,1,"AF/EX","Institute for Civic Education",0,0,1,0,"$12,000",,"NPO"
"Mozambique",2005,541,1,"IOM",,1,0,0,0,"$110,000",,"IGO"
"Mozambique",2005,541,1,"American Institutes for Research",1,0,0,0,0,"$3,000,000",,
"Mozambique",2005,541,1,"Chemonics",1,0,1,0,0,"$250,000",,
"Mozambique",2006,541,0,,,,,,,"$0",,
"Mozambique",2007,541,0,,,,,,,"$0",,
"Mozambique",2008,541,1,"Rede Came",0,0,1,0,0,"$300,000",,
"Mozambique",2009,541,0,,,,,,,"$0",,
"Mozambique",2010,541,1,"MOZ Police",1,1,0,0,0,"$40,000",,
"Mozambique",2011,541,0,,,,,,,"$0",,
"Mozambique",2012,541,0,,,,,,,"$0",,
"Mozambique",2013,541,0,,,,,,,"$0",,
"Mozambique",2014,541,1,"International Organization for Migration (IOM)",0,1,1,0,0,"$750,000",,
"Namibia",2001,565,0,,,,,,,"$0",,
"Namibia",2002,565,0,,,,,,,"$0",,
"Namibia",2003,565,0,,,,,,,"$0",,
"Namibia",2004,565,0,,,,,,,"$0",,
"Namibia",2005,565,0,,,,,,,"$0",,
"Namibia",2006,565,0,,,,,,,"$0",,
"Namibia",2007,565,0,,,,,,,"$0",,
"Namibia",2008,565,0,,,,,,,"$0",,
"Namibia",2009,565,0,,,,,,,"$0",,
"Namibia",2010,565,0,,,,,,,"$0",,
"Namibia",2011,565,0,,,,,,,"$0",,
"Namibia",2012,565,0,,,,,,,"$0",,
"Namibia",2013,565,0,,,,,,,"$0",,
"Namibia",2014,565,1,,,,,,,"$0",,
"Nepal",2001,790,0,,,,,,,"$0",,
"Nepal",2002,790,1,"UNICEF","NGO Consortium",0,0,1,0,"Not Listed",,"IGO"
"Nepal",2002,790,1,"Daywalka Foundation (Kathmandu)",0,0,1,0,0,"Not Listed",,
"Nepal",2002,790,1,"UNICEF","Nepali NGO Consortium",1,1,0,0,"Not Listed",,"IGO"
"Nepal",2002,790,1,"Daywalka Foundation",1,1,1,0,0,"Not Listed",,
"Nepal",2002,790,1,"Individual",,1,0,0,0,"Not Listed",,"Neither"
"Nepal",2002,790,1,"The Asia Foundation, World Education, Center for Development and Population Activities",1,1,0,0,0,"Not Listed",,
"Nepal",2002,790,1,"World Education",1,0,0,0,0,"Not Listed",,
"Nepal",2003,790,1,"UNICEF",,1,1,1,0,"$280,000",,"IGO"
"Nepal",2003,790,1,"DOJ/OPDAT",0,1,1,0,0,"$63,957",,
"Nepal",2003,790,1,"The Asia Foundation",1,1,0,0,0,"$128,210",,
"Nepal",2004,790,1,"The Asia Foundation, ABC Nepal, Center for Legal Research and Resource Development (CeLRRD), Maiti Nepal, NGO Federation, Women Rehabilitation Center (WOREC), Nepal Community Development Center (NCDC), Health, Environmental Conservation & Rural Development Service Nepal (HERDES)",1,1,0,0,0,"$400,000",,
"Nepal",2005,790,1,"USAID","Women for Human Rights",1,1,0,"0","$70,385",,"IGO"
"Nepal",2005,790,1,"IOM","Daywalka Foundation",1,1,1,"0","$159,140",,"IGO"
"Nepal",2005,790,1,"USAID","Ministry of Women, Children and Social Welfare",1,1,0,"0","$180,000",,"IGO"
"Nepal",2005,790,1,"World Education",1,0,0,"0","0","$3,500,000",,
"Nepal",2006,790,1,"ILO, International Program on the Elimination of Child Labor",1,0,0,0,0,"$2,000,000",,
"Nepal",2007,790,1,"World Education",1,1,0,0,0,"$345,000",,
"Nepal",2007,790,1,"Daywalka Foundation",0,1,1,0,0,"$185,360",,
"Nepal",2007,790,1,"Daywalka Foundation",0,1,1,0,0,"$280,000",,
"Nepal",2007,790,1,"Nepal Institute of Developmental Studies (Ganesh)",0,0,0,1,1,"$9,500",,
"Nepal",2007,790,1,"Save the Children","Maiti Nepal",1,1,0,0,"$196,750",,"NGO"
"Nepal",2008,790,1,"Pourakhi",,0,1,0,0,"$100,000",,"NGO"
"Nepal",2008,790,1,"TAF",,0,0,1,0,"$235,000",,"NPO"
"Nepal",2009,790,1,"World Education, Terre des Hommes Foundation",1,1,0,1,1,"$4,248,224",,
"Nepal",2009,790,1,"Emma Condon","US Fulbright Student",0,0,0,1,"$14,500",,"Neither"
"Nepal",2009,790,1,"American Bar Association",1,0,1,0,0,"$415,000",,
"Nepal",2009,790,1,"TAF",,0,0,1,0,"$207,500",,"NPO"
"Nepal",2010,790,1,"Friends of Maiti Nepal",1,1,0,1,1,"$500,000",,
"Nepal",2010,790,1,"Fulbright US Student",1,0,0,1,1,"$14,500",,
"Nepal",2010,790,1,"Humphrey Fellow/IIE",1,1,0,1,1,"$70,000",,
"Nepal",2010,790,1,"TAF",,1,1,1,0,"$1,465,000",,"NPO"
"Nepal",2011,790,1,"American Bar Association Fund for Justice and Education",0,0,1,0,0,"$200,000",,
"Nepal",2011,790,1,"TAF",,0,0,1,0,"$150,000",,"NPO"
"Nepal",2012,790,0,,,,,,,"$0",,
"Nepal",2013,790,1,"See South and Central Asia",,,,,,"$0",,
"Nepal",2014,790,0,,,,,,,"$0",,
"Netherlands",2001,210,0,,,,,,,"$0",,
"Netherlands",2002,210,0,,,,,,,"$0",,
"Netherlands",2003,210,0,,,,,,,"$0",,
"Netherlands",2004,210,0,,,,,,,"$0",,
"Netherlands",2005,210,0,,,,,,,"$0",,
"Netherlands",2006,210,0,,,,,,,"$0",,
"Netherlands",2007,210,0,,,,,,,"$0",,
"Netherlands",2008,210,0,,,,,,,"$0",,
"Netherlands",2009,210,0,,,,,,,"$0",,
"Netherlands",2010,210,0,,,,,,,"$0",,
"Netherlands",2011,210,0,,,,,,,"$0",,
"Netherlands",2012,210,0,,,,,,,"$0",,
"Netherlands",2013,210,0,,,,,,,"$0",,
"Netherlands",2014,210,0,,,,,,,"$0",,
"NewZealand",2001,920,0,,,,,,,"$0",,
"NewZealand",2002,920,0,,,,,,,"$0",,
"NewZealand",2003,920,0,,,,,,,"$0",,
"NewZealand",2004,920,0,,,,,,,"$0",,
"NewZealand",2005,920,0,,,,,,,"$0",,
"NewZealand",2006,920,0,,,,,,,"$0",,
"NewZealand",2007,920,0,,,,,,,"$0",,
"NewZealand",2008,920,0,,,,,,,"$0",,
"NewZealand",2009,920,0,,,,,,,"$0",,
"NewZealand",2010,920,0,,,,,,,"$0",,
"NewZealand",2011,920,0,,,,,,,"$0",,
"NewZealand",2012,920,0,,,,,,,"$0",,
"NewZealand",2013,920,0,,,,,,,"$0",,
"NewZealand",2014,920,0,,,,,,,"$0",,
"Nicaragua",2001,93,0,,,,,,,"$0",,
"Nicaragua",2002,93,1,"Johns Hopkins University and the Protection Project",1,0,0,0,0,"Not Listed",,
"Nicaragua",2003,93,0,,,,,,,"$0",,
"Nicaragua",2004,93,0,,,,,,,"$0",,
"Nicaragua",2005,93,1,"NAS","Casa Alianza",1,1,0,0,"$138,320",,"Government"
"Nicaragua",2006,93,1,"IOM",,1,0,0,0,"$201,438",,"IGO"
"Nicaragua",2007,93,1,"DOJ/OPDAT",0,0,1,0,0,"$84,170",,
"Nicaragua",2007,93,1,"IOM",,1,0,0,0,"$2,001",,"IGO"
"Nicaragua",2008,93,1,"Casa Alianza",0,1,1,0,0,"$280,000",,
"Nicaragua",2008,93,1,"American Institutes for Research, Asociacion de Educacion y Comunicacion La Cucumelca, and Instituto de Promocion Humana de Somoto",1,1,0,1,1,"$5,000,000",,
"Nicaragua",2008,93,1,"IOM",,1,1,0,1,"$75,000",,"IGO"
"Nicaragua",2009,93,1,"Chinandega Women's Association",1,1,0,0,0,"$228,000",,
"Nicaragua",2009,93,1,"IOM",,1,1,0,1,"$180,000",,"IGO"
"Nicaragua",2010,93,1,"Save the Children Federation",1,0,1,0,0,"$400,000",,
"Nicaragua",2011,93,1,"Associacion Casa Alianza Nicaragua",1,1,0,0,0,"$198,000",,
"Nicaragua",2011,93,0,,,,,,,"$0",,
"Nicaragua",2012,93,1,"Casa Alianza",1,0,0,0,0,"$550,000",,
"Nicaragua",2013,93,0,,,,,,,"$0",,
"Nicaragua",2014,93,0,,,,,,,"$0",,
"Niger",2001,436,0,,,,,,,"$0",,
"Niger",2002,436,0,,,,,,,"$0",,
"Niger",2003,436,1,"UN","NGO � ANDDH, the Ministry of Social Development/Department of Child Protection, and the Direction of the Judicial Police (all from the Government of Niger)",1,1,1,0,"$224,000",,"IGO"
"Niger",2004,436,0,,,,,,,"$0",,
"Niger",2005,436,1,"UNICEF","ANDDH",0,1,0,0,"$100,000",,"IGO"
"Niger",2005,436,1,"AF/EX","Caritas",0,1,1,1,"$13,000",,"NPO"
"Niger",2006,436,0,,,,,,,"$0",,
"Niger",2007,436,0,,,,,,,"$0",,
"Niger",2008,436,0,,,,,,,"$0",,
"Niger",2009,436,0,,,,,,,"$0",,
"Niger",2010,436,1,"IOM",,0,0,1,0,"$350,000",,"IGO"
"Niger",2011,436,0,,,,,,,"$0",,
"Niger",2012,436,1,"IOM",,1,1,1,0,"$500,000",,"IGO"
"Niger",2013,436,0,,,,,,,"$0",,
"Niger",2014,436,0,,,,,,,"$0",,
"Nigeria",2001,475,0,,,,,,,"$0",,
"Nigeria",2002,475,1,"IOM",,1,1,1,0,"Not Listed",,"IGO"
"Nigeria",2002,475,1,"U.S. Dept. of Justice/OPDAT/ICITAP",0,1,1,0,0,"Not Listed",,
"Nigeria",2002,475,1,"ECOWAS Secretariat, Abuja",0,1,1,0,0,"Not Listed",,
"Nigeria",2002,475,1,"IOM",,1,1,0,0,"Not Listed",,"IGO"
"Nigeria",2002,475,1,"Individual",,1,0,0,0,"Not Listed",,"Neither"
"Nigeria",2002,475,1,"UNICEF, IOM, Sisters of Idia Renaissance, National Center for Women and Development",0,1,0,0,0,"Not Listed",,
"Nigeria",2002,475,1,"UNICEF, IOM, Sisters of May; Idia Renaissance, National Center for Women and Development",1,1,0,0,0,"Not Listed",,
"Nigeria",2003,475,1,"UNICEF",,1,1,1,0,"$300,000",,"IGO"
"Nigeria",2003,475,1,"UNICEF, International Organization for Migration, Sisters of Mary, Idia Renaissance, National Center for Women and Development",1,1,0,0,0,"$500,000",,
"Nigeria",2004,475,1,"IOM",,1,0,0,0,"$442,000",,"IGO"
"Nigeria",2005,475,1,"AF/EX","Royal Pearls Foundation",1,1,0,0,"$5,000",,"NPO"
"Nigeria",2005,475,1,"AF/EX","International Press Center",0,1,0,0,"$4,000",,"NPO"
"Nigeria",2005,475,1,"AF/EX","Community Partners for Development and the Center for Law Enforcement Education",0,1,0,0,"$4,000",,"NPO"
"Nigeria",2005,475,1,"AF/EX","Network for Justice and Democracy",0,1,0,0,"$5,000",,"NPO"
"Nigeria",2006,475,1,"ABA",,0,1,1,0,"$450,000",,"Neither"
"Nigeria",2007,475,1,"ABA",,0,1,1,0,"$730,000",,"Neither"
"Nigeria",2007,475,1,"DOJ/ICITAP",0,0,1,0,0,"$125,000",,
"Nigeria",2008,475,1,"American Bar Association",1,1,1,1,1,"$730,000",,
"Nigeria",2009,475,0,,,,,,,"$0",,
"Nigeria",2010,475,0,,,,,,,"$0",,
